Iteration 253, time = 225s, loss_lab = 0.0234, loss_unl = 0.4271, train err = 0.0032, test err = 0.3263
Iteration 254, time = 321s, loss_lab = 0.0245, loss_unl = 0.4278, train err = 0.0038, test err = 0.3262
Iteration 255, time = 218s, loss_lab = 0.0239, loss_unl = 0.4257, train err = 0.0035, test err = 0.3263
Iteration 256, time = 199s, loss_lab = 0.0234, loss_unl = 0.4226, train err = 0.0032, test err = 0.3263
Iteration 257, time = 221s, loss_lab = 0.0231, loss_unl = 0.4286, train err = 0.0033, test err = 0.3281
Iteration 258, time = 251s, loss_lab = 0.0234, loss_unl = 0.4222, train err = 0.0032, test err = 0.3301
Iteration 259, time = 245s, loss_lab = 0.0236, loss_unl = 0.4195, train err = 0.0032, test err = 0.3303
Iteration 260, time = 245s, loss_lab = 0.0231, loss_unl = 0.4206, train err = 0.0031, test err = 0.3312
Iteration 261, time = 244s, loss_lab = 0.0237, loss_unl = 0.4205, train err = 0.0035, test err = 0.3316
Iteration 262, time = 244s, loss_lab = 0.0237, loss_unl = 0.4202, train err = 0.0036, test err = 0.3323
Iteration 263, time = 243s, loss_lab = 0.0241, loss_unl = 0.4160, train err = 0.0035, test err = 0.3334
Iteration 264, time = 198s, loss_lab = 0.0224, loss_unl = 0.4161, train err = 0.0031, test err = 0.3340
Iteration 265, time = 199s, loss_lab = 0.0229, loss_unl = 0.4174, train err = 0.0029, test err = 0.3345
Iteration 266, time = 199s, loss_lab = 0.0234, loss_unl = 0.4171, train err = 0.0035, test err = 0.3341
Iteration 267, time = 199s, loss_lab = 0.0231, loss_unl = 0.4152, train err = 0.0033, test err = 0.3336
Iteration 268, time = 198s, loss_lab = 0.0232, loss_unl = 0.4210, train err = 0.0035, test err = 0.3343
Iteration 269, time = 199s, loss_lab = 0.0229, loss_unl = 0.4176, train err = 0.0031, test err = 0.3333
Iteration 270, time = 199s, loss_lab = 0.0223, loss_unl = 0.4164, train err = 0.0025, test err = 0.3327
Iteration 271, time = 199s, loss_lab = 0.0229, loss_unl = 0.4164, train err = 0.0028, test err = 0.3341
Iteration 272, time = 199s, loss_lab = 0.0230, loss_unl = 0.4163, train err = 0.0035, test err = 0.3345
Iteration 273, time = 198s, loss_lab = 0.0238, loss_unl = 0.4124, train err = 0.0035, test err = 0.3348
Iteration 274, time = 199s, loss_lab = 0.0233, loss_unl = 0.4121, train err = 0.0036, test err = 0.3342
Iteration 275, time = 199s, loss_lab = 0.0235, loss_unl = 0.4122, train err = 0.0035, test err = 0.3338
Iteration 276, time = 198s, loss_lab = 0.0217, loss_unl = 0.4133, train err = 0.0025, test err = 0.3331
Iteration 277, time = 198s, loss_lab = 0.0223, loss_unl = 0.4135, train err = 0.0031, test err = 0.3332
Iteration 278, time = 199s, loss_lab = 0.0221, loss_unl = 0.4119, train err = 0.0030, test err = 0.3328
Iteration 279, time = 200s, loss_lab = 0.0213, loss_unl = 0.4125, train err = 0.0026, test err = 0.3315
Iteration 280, time = 200s, loss_lab = 0.0227, loss_unl = 0.4107, train err = 0.0030, test err = 0.3298
Iteration 281, time = 200s, loss_lab = 0.0223, loss_unl = 0.4118, train err = 0.0036, test err = 0.3287
Iteration 282, time = 199s, loss_lab = 0.0215, loss_unl = 0.4158, train err = 0.0027, test err = 0.3274
Iteration 283, time = 199s, loss_lab = 0.0217, loss_unl = 0.4125, train err = 0.0030, test err = 0.3281
Iteration 284, time = 199s, loss_lab = 0.0219, loss_unl = 0.4064, train err = 0.0028, test err = 0.3283
Iteration 285, time = 199s, loss_lab = 0.0216, loss_unl = 0.4079, train err = 0.0029, test err = 0.3287
Iteration 286, time = 199s, loss_lab = 0.0220, loss_unl = 0.4080, train err = 0.0030, test err = 0.3289
Iteration 287, time = 199s, loss_lab = 0.0225, loss_unl = 0.4118, train err = 0.0033, test err = 0.3285
Iteration 288, time = 200s, loss_lab = 0.0229, loss_unl = 0.4119, train err = 0.0033, test err = 0.3284
Iteration 289, time = 201s, loss_lab = 0.0226, loss_unl = 0.4071, train err = 0.0031, test err = 0.3290
Iteration 290, time = 201s, loss_lab = 0.0226, loss_unl = 0.4091, train err = 0.0031, test err = 0.3291
Iteration 291, time = 200s, loss_lab = 0.0220, loss_unl = 0.4108, train err = 0.0031, test err = 0.3282
Iteration 292, time = 202s, loss_lab = 0.0226, loss_unl = 0.4104, train err = 0.0030, test err = 0.3285
Iteration 293, time = 202s, loss_lab = 0.0221, loss_unl = 0.4096, train err = 0.0029, test err = 0.3286
Iteration 294, time = 202s, loss_lab = 0.0220, loss_unl = 0.4091, train err = 0.0026, test err = 0.3290
Iteration 295, time = 201s, loss_lab = 0.0223, loss_unl = 0.4064, train err = 0.0032, test err = 0.3288
Iteration 296, time = 199s, loss_lab = 0.0221, loss_unl = 0.4065, train err = 0.0030, test err = 0.3294
Iteration 297, time = 165s, loss_lab = 0.0217, loss_unl = 0.4045, train err = 0.0030, test err = 0.3297
Iteration 298, time = 165s, loss_lab = 0.0208, loss_unl = 0.4014, train err = 0.0026, test err = 0.3298
Iteration 299, time = 165s, loss_lab = 0.0228, loss_unl = 0.4065, train err = 0.0034, test err = 0.3292
Iteration 300, time = 166s, loss_lab = 0.0221, loss_unl = 0.4043, train err = 0.0031, test err = 0.3288
Iteration 301, time = 165s, loss_lab = 0.0216, loss_unl = 0.4046, train err = 0.0029, test err = 0.3297
Iteration 302, time = 165s, loss_lab = 0.0218, loss_unl = 0.4066, train err = 0.0032, test err = 0.3295
Iteration 303, time = 165s, loss_lab = 0.0218, loss_unl = 0.4060, train err = 0.0034, test err = 0.3307
Iteration 304, time = 164s, loss_lab = 0.0223, loss_unl = 0.4029, train err = 0.0035, test err = 0.3300
Iteration 305, time = 164s, loss_lab = 0.0220, loss_unl = 0.4084, train err = 0.0028, test err = 0.3292
Iteration 306, time = 165s, loss_lab = 0.0211, loss_unl = 0.4074, train err = 0.0029, test err = 0.3284
Iteration 307, time = 168s, loss_lab = 0.0218, loss_unl = 0.4077, train err = 0.0028, test err = 0.3290
Iteration 308, time = 167s, loss_lab = 0.0220, loss_unl = 0.4046, train err = 0.0030, test err = 0.3284
Iteration 309, time = 171s, loss_lab = 0.0213, loss_unl = 0.4038, train err = 0.0029, test err = 0.3281
Iteration 310, time = 226s, loss_lab = 0.0212, loss_unl = 0.4044, train err = 0.0030, test err = 0.3274
Iteration 311, time = 202s, loss_lab = 0.0218, loss_unl = 0.4014, train err = 0.0031, test err = 0.3265
Iteration 312, time = 200s, loss_lab = 0.0214, loss_unl = 0.3991, train err = 0.0033, test err = 0.3273
Iteration 313, time = 201s, loss_lab = 0.0214, loss_unl = 0.3990, train err = 0.0030, test err = 0.3280
Iteration 314, time = 202s, loss_lab = 0.0214, loss_unl = 0.3998, train err = 0.0033, test err = 0.3275
Iteration 315, time = 203s, loss_lab = 0.0211, loss_unl = 0.3980, train err = 0.0030, test err = 0.3276
Iteration 316, time = 204s, loss_lab = 0.0208, loss_unl = 0.4006, train err = 0.0030, test err = 0.3282
Iteration 317, time = 203s, loss_lab = 0.0205, loss_unl = 0.3993, train err = 0.0027, test err = 0.3277
Iteration 318, time = 201s, loss_lab = 0.0196, loss_unl = 0.3959, train err = 0.0025, test err = 0.3280
Iteration 319, time = 201s, loss_lab = 0.0200, loss_unl = 0.3950, train err = 0.0027, test err = 0.3281
Iteration 320, time = 201s, loss_lab = 0.0202, loss_unl = 0.3987, train err = 0.0028, test err = 0.3278
Iteration 321, time = 201s, loss_lab = 0.0216, loss_unl = 0.3987, train err = 0.0032, test err = 0.3278
Iteration 322, time = 203s, loss_lab = 0.0207, loss_unl = 0.3960, train err = 0.0029, test err = 0.3277
Iteration 323, time = 203s, loss_lab = 0.0210, loss_unl = 0.3960, train err = 0.0031, test err = 0.3275
Iteration 324, time = 202s, loss_lab = 0.0204, loss_unl = 0.3941, train err = 0.0030, test err = 0.3267
Iteration 325, time = 202s, loss_lab = 0.0205, loss_unl = 0.3967, train err = 0.0026, test err = 0.3263
Iteration 326, time = 201s, loss_lab = 0.0205, loss_unl = 0.3956, train err = 0.0028, test err = 0.3261
Iteration 327, time = 204s, loss_lab = 0.0217, loss_unl = 0.3962, train err = 0.0034, test err = 0.3258
Iteration 328, time = 204s, loss_lab = 0.0209, loss_unl = 0.3943, train err = 0.0027, test err = 0.3261
Iteration 329, time = 203s, loss_lab = 0.0206, loss_unl = 0.3928, train err = 0.0028, test err = 0.3248
Iteration 330, time = 202s, loss_lab = 0.0201, loss_unl = 0.3933, train err = 0.0026, test err = 0.3252
Iteration 331, time = 202s, loss_lab = 0.0209, loss_unl = 0.3966, train err = 0.0028, test err = 0.3255
Iteration 332, time = 204s, loss_lab = 0.0200, loss_unl = 0.3934, train err = 0.0031, test err = 0.3260
Iteration 333, time = 203s, loss_lab = 0.0200, loss_unl = 0.3938, train err = 0.0030, test err = 0.3263
Iteration 334, time = 201s, loss_lab = 0.0196, loss_unl = 0.3919, train err = 0.0027, test err = 0.3270
Iteration 335, time = 200s, loss_lab = 0.0209, loss_unl = 0.3938, train err = 0.0032, test err = 0.3254
Iteration 336, time = 202s, loss_lab = 0.0202, loss_unl = 0.3955, train err = 0.0027, test err = 0.3253
Iteration 337, time = 205s, loss_lab = 0.0202, loss_unl = 0.3935, train err = 0.0028, test err = 0.3249
Iteration 338, time = 202s, loss_lab = 0.0209, loss_unl = 0.3935, train err = 0.0030, test err = 0.3253
Iteration 339, time = 210s, loss_lab = 0.0215, loss_unl = 0.3954, train err = 0.0030, test err = 0.3259
Iteration 340, time = 208s, loss_lab = 0.0202, loss_unl = 0.3931, train err = 0.0025, test err = 0.3259
Iteration 341, time = 209s, loss_lab = 0.0205, loss_unl = 0.3917, train err = 0.0030, test err = 0.3251
Iteration 342, time = 208s, loss_lab = 0.0204, loss_unl = 0.3888, train err = 0.0032, test err = 0.3247
Iteration 343, time = 215s, loss_lab = 0.0204, loss_unl = 0.3915, train err = 0.0029, test err = 0.3238
Iteration 344, time = 206s, loss_lab = 0.0199, loss_unl = 0.3910, train err = 0.0027, test err = 0.3234
Iteration 345, time = 201s, loss_lab = 0.0202, loss_unl = 0.3901, train err = 0.0028, test err = 0.3240
Iteration 346, time = 205s, loss_lab = 0.0197, loss_unl = 0.3892, train err = 0.0028, test err = 0.3239
Iteration 347, time = 207s, loss_lab = 0.0202, loss_unl = 0.3854, train err = 0.0027, test err = 0.3240
Iteration 348, time = 198s, loss_lab = 0.0200, loss_unl = 0.3867, train err = 0.0025, test err = 0.3247
Iteration 349, time = 199s, loss_lab = 0.0199, loss_unl = 0.3883, train err = 0.0027, test err = 0.3245
Iteration 350, time = 207s, loss_lab = 0.0194, loss_unl = 0.3876, train err = 0.0025, test err = 0.3240
Iteration 351, time = 213s, loss_lab = 0.0199, loss_unl = 0.3867, train err = 0.0027, test err = 0.3232
Iteration 352, time = 208s, loss_lab = 0.0202, loss_unl = 0.3850, train err = 0.0030, test err = 0.3231
Iteration 353, time = 179s, loss_lab = 0.0194, loss_unl = 0.3819, train err = 0.0026, test err = 0.3225
Iteration 354, time = 168s, loss_lab = 0.0200, loss_unl = 0.3846, train err = 0.0028, test err = 0.3214
Iteration 355, time = 172s, loss_lab = 0.0195, loss_unl = 0.3881, train err = 0.0027, test err = 0.3213
Iteration 356, time = 165s, loss_lab = 0.0192, loss_unl = 0.3891, train err = 0.0029, test err = 0.3203
Iteration 357, time = 165s, loss_lab = 0.0195, loss_unl = 0.3875, train err = 0.0027, test err = 0.3194
Iteration 358, time = 169s, loss_lab = 0.0199, loss_unl = 0.3873, train err = 0.0031, test err = 0.3193
Iteration 359, time = 164s, loss_lab = 0.0199, loss_unl = 0.3875, train err = 0.0028, test err = 0.3175
Iteration 360, time = 164s, loss_lab = 0.0198, loss_unl = 0.3849, train err = 0.0027, test err = 0.3174
Iteration 361, time = 175s, loss_lab = 0.0197, loss_unl = 0.3828, train err = 0.0030, test err = 0.3170
Iteration 362, time = 186s, loss_lab = 0.0196, loss_unl = 0.3804, train err = 0.0028, test err = 0.3179
Iteration 363, time = 187s, loss_lab = 0.0197, loss_unl = 0.3846, train err = 0.0029, test err = 0.3176
Iteration 364, time = 184s, loss_lab = 0.0197, loss_unl = 0.3818, train err = 0.0029, test err = 0.3166
Iteration 365, time = 177s, loss_lab = 0.0200, loss_unl = 0.3832, train err = 0.0028, test err = 0.3166
Iteration 366, time = 177s, loss_lab = 0.0195, loss_unl = 0.3801, train err = 0.0029, test err = 0.3166
Iteration 367, time = 165s, loss_lab = 0.0197, loss_unl = 0.3761, train err = 0.0027, test err = 0.3186
Iteration 368, time = 167s, loss_lab = 0.0186, loss_unl = 0.3829, train err = 0.0023, test err = 0.3196
Iteration 369, time = 180s, loss_lab = 0.0194, loss_unl = 0.3820, train err = 0.0027, test err = 0.3205
Iteration 370, time = 165s, loss_lab = 0.0200, loss_unl = 0.3804, train err = 0.0030, test err = 0.3203
Iteration 371, time = 164s, loss_lab = 0.0188, loss_unl = 0.3820, train err = 0.0024, test err = 0.3198
Iteration 372, time = 163s, loss_lab = 0.0192, loss_unl = 0.3818, train err = 0.0029, test err = 0.3189
Iteration 373, time = 165s, loss_lab = 0.0183, loss_unl = 0.3798, train err = 0.0026, test err = 0.3184
Iteration 374, time = 164s, loss_lab = 0.0186, loss_unl = 0.3803, train err = 0.0026, test err = 0.3188
Iteration 375, time = 166s, loss_lab = 0.0191, loss_unl = 0.3808, train err = 0.0029, test err = 0.3187
Iteration 376, time = 166s, loss_lab = 0.0192, loss_unl = 0.3829, train err = 0.0026, test err = 0.3194
Iteration 377, time = 164s, loss_lab = 0.0195, loss_unl = 0.3816, train err = 0.0026, test err = 0.3202
Iteration 378, time = 167s, loss_lab = 0.0193, loss_unl = 0.3802, train err = 0.0028, test err = 0.3202
Iteration 379, time = 185s, loss_lab = 0.0198, loss_unl = 0.3755, train err = 0.0030, test err = 0.3208
Iteration 380, time = 184s, loss_lab = 0.0190, loss_unl = 0.3758, train err = 0.0026, test err = 0.3198
Iteration 381, time = 170s, loss_lab = 0.0194, loss_unl = 0.3769, train err = 0.0029, test err = 0.3202
Iteration 382, time = 164s, loss_lab = 0.0182, loss_unl = 0.3802, train err = 0.0027, test err = 0.3197
Iteration 383, time = 165s, loss_lab = 0.0185, loss_unl = 0.3788, train err = 0.0025, test err = 0.3206
Iteration 384, time = 167s, loss_lab = 0.0191, loss_unl = 0.3767, train err = 0.0030, test err = 0.3211
Iteration 385, time = 191s, loss_lab = 0.0176, loss_unl = 0.3736, train err = 0.0023, test err = 0.3202
Iteration 386, time = 196s, loss_lab = 0.0183, loss_unl = 0.3753, train err = 0.0025, test err = 0.3219
Iteration 387, time = 195s, loss_lab = 0.0193, loss_unl = 0.3778, train err = 0.0029, test err = 0.3205
Iteration 388, time = 192s, loss_lab = 0.0177, loss_unl = 0.3710, train err = 0.0022, test err = 0.3219
Iteration 389, time = 189s, loss_lab = 0.0183, loss_unl = 0.3719, train err = 0.0028, test err = 0.3231
Iteration 390, time = 167s, loss_lab = 0.0182, loss_unl = 0.3731, train err = 0.0024, test err = 0.3231
Iteration 391, time = 169s, loss_lab = 0.0193, loss_unl = 0.3756, train err = 0.0029, test err = 0.3237
Iteration 392, time = 170s, loss_lab = 0.0193, loss_unl = 0.3727, train err = 0.0029, test err = 0.3221
Iteration 393, time = 165s, loss_lab = 0.0186, loss_unl = 0.3724, train err = 0.0027, test err = 0.3224
Iteration 394, time = 166s, loss_lab = 0.0181, loss_unl = 0.3730, train err = 0.0026, test err = 0.3222
Iteration 395, time = 166s, loss_lab = 0.0180, loss_unl = 0.3698, train err = 0.0028, test err = 0.3205
Iteration 396, time = 166s, loss_lab = 0.0183, loss_unl = 0.3707, train err = 0.0026, test err = 0.3206
Iteration 397, time = 165s, loss_lab = 0.0187, loss_unl = 0.3718, train err = 0.0025, test err = 0.3203
Iteration 398, time = 163s, loss_lab = 0.0180, loss_unl = 0.3700, train err = 0.0026, test err = 0.3210
Iteration 399, time = 164s, loss_lab = 0.0175, loss_unl = 0.3708, train err = 0.0024, test err = 0.3201
Iteration 400, time = 166s, loss_lab = 0.0176, loss_unl = 0.3695, train err = 0.0028, test err = 0.3190
Iteration 401, time = 163s, loss_lab = 0.0180, loss_unl = 0.3717, train err = 0.0025, test err = 0.3196
Iteration 402, time = 165s, loss_lab = 0.0182, loss_unl = 0.3711, train err = 0.0025, test err = 0.3203
Iteration 403, time = 166s, loss_lab = 0.0185, loss_unl = 0.3698, train err = 0.0025, test err = 0.3193
Iteration 404, time = 165s, loss_lab = 0.0183, loss_unl = 0.3719, train err = 0.0024, test err = 0.3193
Iteration 405, time = 163s, loss_lab = 0.0182, loss_unl = 0.3713, train err = 0.0023, test err = 0.3186
Iteration 406, time = 165s, loss_lab = 0.0184, loss_unl = 0.3733, train err = 0.0028, test err = 0.3186
Iteration 407, time = 166s, loss_lab = 0.0181, loss_unl = 0.3703, train err = 0.0024, test err = 0.3193
Iteration 408, time = 164s, loss_lab = 0.0173, loss_unl = 0.3699, train err = 0.0021, test err = 0.3189
Iteration 409, time = 163s, loss_lab = 0.0179, loss_unl = 0.3670, train err = 0.0026, test err = 0.3172
Iteration 410, time = 163s, loss_lab = 0.0182, loss_unl = 0.3677, train err = 0.0029, test err = 0.3164
Iteration 411, time = 164s, loss_lab = 0.0177, loss_unl = 0.3695, train err = 0.0024, test err = 0.3160
Iteration 412, time = 181s, loss_lab = 0.0179, loss_unl = 0.3694, train err = 0.0027, test err = 0.3161
Iteration 413, time = 163s, loss_lab = 0.0179, loss_unl = 0.3698, train err = 0.0023, test err = 0.3178
Iteration 414, time = 182s, loss_lab = 0.0174, loss_unl = 0.3670, train err = 0.0025, test err = 0.3192
Iteration 415, time = 195s, loss_lab = 0.0182, loss_unl = 0.3648, train err = 0.0025, test err = 0.3190
Iteration 416, time = 194s, loss_lab = 0.0178, loss_unl = 0.3647, train err = 0.0026, test err = 0.3198
Iteration 417, time = 195s, loss_lab = 0.0184, loss_unl = 0.3637, train err = 0.0026, test err = 0.3201
Iteration 418, time = 189s, loss_lab = 0.0187, loss_unl = 0.3640, train err = 0.0030, test err = 0.3194
Iteration 419, time = 193s, loss_lab = 0.0176, loss_unl = 0.3624, train err = 0.0023, test err = 0.3200
Iteration 420, time = 195s, loss_lab = 0.0175, loss_unl = 0.3682, train err = 0.0023, test err = 0.3212
Iteration 421, time = 194s, loss_lab = 0.0185, loss_unl = 0.3634, train err = 0.0029, test err = 0.3219
Iteration 422, time = 194s, loss_lab = 0.0181, loss_unl = 0.3651, train err = 0.0026, test err = 0.3227
Iteration 423, time = 194s, loss_lab = 0.0178, loss_unl = 0.3637, train err = 0.0024, test err = 0.3215
Iteration 424, time = 194s, loss_lab = 0.0174, loss_unl = 0.3645, train err = 0.0024, test err = 0.3214
Iteration 425, time = 196s, loss_lab = 0.0185, loss_unl = 0.3656, train err = 0.0026, test err = 0.3209
Iteration 426, time = 197s, loss_lab = 0.0183, loss_unl = 0.3633, train err = 0.0028, test err = 0.3205
Iteration 427, time = 195s, loss_lab = 0.0182, loss_unl = 0.3595, train err = 0.0027, test err = 0.3209
Iteration 428, time = 194s, loss_lab = 0.0182, loss_unl = 0.3631, train err = 0.0027, test err = 0.3212
Iteration 429, time = 193s, loss_lab = 0.0173, loss_unl = 0.3621, train err = 0.0023, test err = 0.3215
Iteration 430, time = 194s, loss_lab = 0.0178, loss_unl = 0.3651, train err = 0.0027, test err = 0.3224
Iteration 431, time = 194s, loss_lab = 0.0178, loss_unl = 0.3644, train err = 0.0027, test err = 0.3216
Iteration 432, time = 194s, loss_lab = 0.0185, loss_unl = 0.3638, train err = 0.0029, test err = 0.3221
Iteration 433, time = 194s, loss_lab = 0.0184, loss_unl = 0.3669, train err = 0.0026, test err = 0.3226
Iteration 434, time = 194s, loss_lab = 0.0176, loss_unl = 0.3666, train err = 0.0024, test err = 0.3208
Iteration 435, time = 194s, loss_lab = 0.0180, loss_unl = 0.3635, train err = 0.0025, test err = 0.3194
Iteration 436, time = 195s, loss_lab = 0.0175, loss_unl = 0.3656, train err = 0.0025, test err = 0.3198
Iteration 437, time = 195s, loss_lab = 0.0177, loss_unl = 0.3656, train err = 0.0028, test err = 0.3207
Iteration 438, time = 195s, loss_lab = 0.0179, loss_unl = 0.3637, train err = 0.0026, test err = 0.3217
Iteration 439, time = 194s, loss_lab = 0.0176, loss_unl = 0.3653, train err = 0.0025, test err = 0.3208
Iteration 440, time = 194s, loss_lab = 0.0176, loss_unl = 0.3626, train err = 0.0024, test err = 0.3208
Iteration 441, time = 194s, loss_lab = 0.0178, loss_unl = 0.3635, train err = 0.0025, test err = 0.3206
Iteration 442, time = 188s, loss_lab = 0.0176, loss_unl = 0.3613, train err = 0.0025, test err = 0.3206
Iteration 443, time = 166s, loss_lab = 0.0171, loss_unl = 0.3606, train err = 0.0021, test err = 0.3205
Iteration 444, time = 167s, loss_lab = 0.0176, loss_unl = 0.3617, train err = 0.0026, test err = 0.3210
Iteration 445, time = 165s, loss_lab = 0.0179, loss_unl = 0.3649, train err = 0.0024, test err = 0.3212
Iteration 446, time = 165s, loss_lab = 0.0177, loss_unl = 0.3641, train err = 0.0024, test err = 0.3186
Iteration 447, time = 164s, loss_lab = 0.0169, loss_unl = 0.3594, train err = 0.0023, test err = 0.3188
Iteration 448, time = 166s, loss_lab = 0.0175, loss_unl = 0.3592, train err = 0.0025, test err = 0.3184
Iteration 449, time = 165s, loss_lab = 0.0175, loss_unl = 0.3618, train err = 0.0023, test err = 0.3185
Iteration 450, time = 166s, loss_lab = 0.0172, loss_unl = 0.3600, train err = 0.0022, test err = 0.3193
Iteration 451, time = 167s, loss_lab = 0.0177, loss_unl = 0.3586, train err = 0.0027, test err = 0.3196
Iteration 452, time = 167s, loss_lab = 0.0167, loss_unl = 0.3586, train err = 0.0020, test err = 0.3197
Iteration 453, time = 165s, loss_lab = 0.0172, loss_unl = 0.3612, train err = 0.0025, test err = 0.3195
Iteration 454, time = 167s, loss_lab = 0.0173, loss_unl = 0.3594, train err = 0.0027, test err = 0.3205
Iteration 455, time = 166s, loss_lab = 0.0173, loss_unl = 0.3585, train err = 0.0024, test err = 0.3202
Iteration 456, time = 168s, loss_lab = 0.0168, loss_unl = 0.3567, train err = 0.0024, test err = 0.3201
Iteration 457, time = 167s, loss_lab = 0.0171, loss_unl = 0.3598, train err = 0.0026, test err = 0.3204
Iteration 458, time = 165s, loss_lab = 0.0166, loss_unl = 0.3577, train err = 0.0022, test err = 0.3202
Iteration 459, time = 165s, loss_lab = 0.0165, loss_unl = 0.3588, train err = 0.0024, test err = 0.3204
Iteration 460, time = 165s, loss_lab = 0.0164, loss_unl = 0.3561, train err = 0.0022, test err = 0.3203
Iteration 461, time = 167s, loss_lab = 0.0167, loss_unl = 0.3570, train err = 0.0024, test err = 0.3205
Iteration 462, time = 167s, loss_lab = 0.0173, loss_unl = 0.3560, train err = 0.0022, test err = 0.3192
Iteration 463, time = 168s, loss_lab = 0.0172, loss_unl = 0.3573, train err = 0.0025, test err = 0.3177
Iteration 464, time = 167s, loss_lab = 0.0170, loss_unl = 0.3561, train err = 0.0025, test err = 0.3178
Iteration 465, time = 166s, loss_lab = 0.0170, loss_unl = 0.3571, train err = 0.0023, test err = 0.3180
Iteration 466, time = 165s, loss_lab = 0.0166, loss_unl = 0.3565, train err = 0.0022, test err = 0.3188
Iteration 467, time = 164s, loss_lab = 0.0172, loss_unl = 0.3588, train err = 0.0023, test err = 0.3182
Iteration 468, time = 166s, loss_lab = 0.0170, loss_unl = 0.3578, train err = 0.0023, test err = 0.3180
Iteration 469, time = 168s, loss_lab = 0.0174, loss_unl = 0.3563, train err = 0.0027, test err = 0.3185
Iteration 470, time = 166s, loss_lab = 0.0170, loss_unl = 0.3564, train err = 0.0022, test err = 0.3177
Iteration 471, time = 166s, loss_lab = 0.0190, loss_unl = 0.3242, train err = 0.0022, test err = 0.3173
Iteration 472, time = 167s, loss_lab = 0.0233, loss_unl = 0.2909, train err = 0.0026, test err = 0.3158
Iteration 473, time = 166s, loss_lab = 0.0236, loss_unl = 0.2735, train err = 0.0030, test err = 0.3169
Iteration 474, time = 166s, loss_lab = 0.0228, loss_unl = 0.2582, train err = 0.0027, test err = 0.3164
Iteration 475, time = 167s, loss_lab = 0.0225, loss_unl = 0.2453, train err = 0.0025, test err = 0.3155
Iteration 476, time = 167s, loss_lab = 0.0228, loss_unl = 0.2378, train err = 0.0025, test err = 0.3148
Iteration 477, time = 166s, loss_lab = 0.0219, loss_unl = 0.2270, train err = 0.0027, test err = 0.3146
Iteration 478, time = 167s, loss_lab = 0.0228, loss_unl = 0.2105, train err = 0.0027, test err = 0.3158
Iteration 479, time = 165s, loss_lab = 0.0224, loss_unl = 0.2088, train err = 0.0032, test err = 0.3167
Iteration 480, time = 171s, loss_lab = 0.0226, loss_unl = 0.2048, train err = 0.0024, test err = 0.3164
Iteration 481, time = 178s, loss_lab = 0.0223, loss_unl = 0.1919, train err = 0.0026, test err = 0.3154
Iteration 482, time = 175s, loss_lab = 0.0225, loss_unl = 0.1866, train err = 0.0028, test err = 0.3143
Iteration 483, time = 175s, loss_lab = 0.0232, loss_unl = 0.1807, train err = 0.0027, test err = 0.3147
Iteration 484, time = 168s, loss_lab = 0.0226, loss_unl = 0.1787, train err = 0.0027, test err = 0.3140
Iteration 485, time = 166s, loss_lab = 0.0219, loss_unl = 0.1691, train err = 0.0023, test err = 0.3146
Iteration 486, time = 167s, loss_lab = 0.0222, loss_unl = 0.1674, train err = 0.0031, test err = 0.3146
Iteration 487, time = 167s, loss_lab = 0.0223, loss_unl = 0.1534, train err = 0.0029, test err = 0.3145
Iteration 488, time = 166s, loss_lab = 0.0215, loss_unl = 0.1564, train err = 0.0025, test err = 0.3144
Iteration 489, time = 165s, loss_lab = 0.0215, loss_unl = 0.1494, train err = 0.0024, test err = 0.3147
Iteration 490, time = 165s, loss_lab = 0.0221, loss_unl = 0.1554, train err = 0.0027, test err = 0.3138
Iteration 491, time = 165s, loss_lab = 0.0211, loss_unl = 0.1396, train err = 0.0025, test err = 0.3139
Iteration 492, time = 165s, loss_lab = 0.0207, loss_unl = 0.1437, train err = 0.0022, test err = 0.3138
Iteration 493, time = 164s, loss_lab = 0.0215, loss_unl = 0.1409, train err = 0.0027, test err = 0.3137
Iteration 494, time = 164s, loss_lab = 0.0202, loss_unl = 0.1392, train err = 0.0026, test err = 0.3139
Iteration 495, time = 165s, loss_lab = 0.0210, loss_unl = 0.1401, train err = 0.0024, test err = 0.3145
Iteration 496, time = 165s, loss_lab = 0.0204, loss_unl = 0.1275, train err = 0.0024, test err = 0.3150
Iteration 497, time = 164s, loss_lab = 0.0199, loss_unl = 0.1161, train err = 0.0023, test err = 0.3148
Iteration 498, time = 164s, loss_lab = 0.0196, loss_unl = 0.1251, train err = 0.0024, test err = 0.3146
Iteration 499, time = 164s, loss_lab = 0.0195, loss_unl = 0.1185, train err = 0.0023, test err = 0.3145
